project_id,record_date,reported_progress,financial_expenditure,status,data_status
SYN-PRJ-01218,2023-08-27,73.9,452143.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01218,2023-11-04,100.0,612000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01219,2024-07-16,11.1,64888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01219,2024-09-20,35.2,205842.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01219,2024-11-24,64.8,378157.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01219,2025-01-29,88.9,519111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01219,2025-04-05,100.0,584000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01220,2023-09-12,21.8,286018.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01220,2023-10-06,61.6,808981.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01220,2023-10-31,83.4,1095000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01221,2022-04-09,26.1,97167.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01221,2022-05-26,73.9,274832.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01221,2022-07-12,100.0,372000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01222,2022-03-31,1.8,133945.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01222,2022-04-22,6.2,189427.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01222,2022-05-15,12.8,232000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01223,2024-06-16,10.9,16455.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01223,2024-08-05,31.0,46544.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01223,2024-09-24,41.9,63000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01224,2024-09-01,26.1,303780.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01224,2024-10-14,73.9,859219.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01224,2024-11-26,100.0,1163000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01225,2022-07-17,6.4,152386.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2022-09-20,20.2,482954.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2022-11-24,39.4,941880.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2023-01-29,60.6,1450119.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2023-04-04,79.8,1909045.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2023-06-08,93.6,2239613.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01225,2023-08-13,100.0,2392000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01226,2021-05-31,26.1,261726.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01226,2021-07-21,73.9,740273.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01226,2021-09-10,100.0,1002000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01227,2023-10-04,26.1,302474.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01227,2023-11-17,73.9,855525.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01227,2024-01-01,100.0,1158000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01228,2022-10-31,6.4,242404.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-01-06,20.2,768245.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-03-14,39.4,1498267.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-05-21,60.6,2306733.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-07-27,79.8,3036755.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-10-02,93.6,3562596.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01228,2023-12-09,100.0,3805000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01229,2024-08-06,18.4,262248.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01229,2024-09-24,52.2,741751.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01229,2024-11-13,70.6,1004000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01230,2024-04-03,9.0,113618.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01230,2024-06-09,27.8,352000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01230,2024-08-15,46.5,590381.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01230,2024-10-22,55.5,704000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2024-08-29,4.2,98910.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2024-11-01,13.2,309622.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-01-04,26.1,610433.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-03-09,41.7,974748.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-05-11,58.3,1362251.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-07-14,73.9,1726566.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-09-16,86.8,2027377.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2025-11-19,95.8,2238089.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01231,2026-01-22,100.0,2337000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01232,2023-06-15,2.1,56402.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2023-08-19,6.8,177690.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2023-10-23,13.3,349340.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2023-12-27,20.9,550500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2024-03-01,28.6,751660.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2024-05-05,35.1,923309.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2024-07-09,39.8,1044597.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01232,2024-09-12,41.9,1101000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01233,2023-04-29,4.8,48111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01233,2023-07-08,15.4,152619.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01233,2023-09-16,28.2,280380.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01233,2023-11-25,38.8,384888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01233,2024-02-03,43.6,433000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01234,2023-04-09,14.4,124855.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01234,2023-05-15,40.8,353144.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01234,2023-06-20,55.2,478000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-01-13,4.2,49730.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-03-14,13.2,155672.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-05-14,26.1,306914.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-07-13,41.7,490085.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-09-12,58.3,684914.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2024-11-12,73.9,868085.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2025-01-11,86.8,1019327.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2025-03-13,95.8,1125269.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01235,2025-05-13,100.0,1175000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01236,2021-09-17,8.2,307626.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01236,2021-11-21,26.1,978730.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01236,2022-01-24,50.0,1873500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01236,2022-03-30,73.9,2768269.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01236,2022-06-02,91.8,3439373.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01236,2022-08-06,100.0,3747000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01237,2021-11-02,16.1,426716.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01237,2022-01-14,50.0,1322000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01237,2022-03-28,83.9,2217283.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01237,2022-06-09,100.0,2644000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01238,2023-08-27,26.1,46755.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01238,2023-11-10,73.9,132244.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01238,2024-01-24,100.0,179000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01239,2024-06-12,26.1,378484.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01239,2024-08-09,73.9,1070515.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01239,2024-10-06,100.0,1449000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01240,2024-01-07,4.7,35631.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01240,2024-03-07,14.8,113362.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01240,2024-05-07,28.4,217000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01240,2024-07-06,42.0,320637.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01240,2024-09-04,52.1,398368.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01240,2024-11-04,56.8,434000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2021-07-25,4.3,26075.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2021-09-25,13.7,82147.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2021-11-27,26.9,161502.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2022-01-28,42.5,254500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2022-03-31,58.0,347497.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2022-06-02,71.2,426852.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2022-08-03,80.6,482924.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01241,2022-10-05,84.9,509000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01242,2022-06-13,26.1,256502.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01242,2022-07-21,73.9,725497.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01242,2022-08-29,100.0,982000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01243,2021-05-05,8.2,544000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2021-07-09,16.5,1088000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2021-09-12,23.1,1632000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2021-11-17,23.1,2176000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2022-01-21,23.1,2720000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2022-03-27,23.1,3264000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01243,2022-06-01,23.1,3808000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01244,2021-05-26,16.1,558411.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01244,2021-08-09,50.0,1730000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01244,2021-10-22,83.9,2901588.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01244,2022-01-05,100.0,3460000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01245,2023-06-20,3.6,84428.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2023-08-26,11.1,262666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2023-10-31,21.9,517941.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-01-06,35.2,833240.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-03-12,50.0,1182000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-05-18,64.8,1530759.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-07-23,78.1,1846058.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-09-28,88.9,2101333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2024-12-03,96.4,2279571.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01245,2025-02-08,100.0,2364000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01246,2023-05-02,4.2,198879.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2023-07-07,13.2,622557.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2023-09-12,26.1,1227397.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2023-11-17,41.7,1959923.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2024-01-23,58.3,2739076.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2024-03-29,73.9,3471603.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2024-06-04,86.8,4076442.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2024-08-09,95.8,4500120.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01246,2024-10-15,100.0,4699000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01247,2022-12-27,26.1,330945.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01247,2023-03-09,73.9,936054.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01247,2023-05-20,100.0,1267000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01248,2023-10-29,21.3,634725.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01248,2023-12-08,60.1,1795274.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01248,2024-01-17,81.4,2430000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01249,2024-04-07,26.1,362028.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01249,2024-06-23,73.9,1023971.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01249,2024-09-09,100.0,1386000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01250,2021-07-09,26.1,80712.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01250,2021-09-22,73.9,228288.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01250,2021-12-07,100.0,309000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01251,2022-10-01,3.6,131821.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2022-12-03,11.1,410111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-02-04,21.9,808680.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-04-08,35.2,1300968.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-06-10,50.0,1845500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-08-12,64.8,2390031.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-10-14,78.1,2882319.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2023-12-16,88.9,3280888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2024-02-17,96.4,3559178.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01251,2024-04-20,100.0,3691000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01252,2022-11-13,26.1,9533.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01252,2022-12-15,73.9,26966.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01252,2023-01-16,100.0,36500.0,COMPLETED,SYNTHETIC
SYN-PRJ-01253,2023-04-15,0.9,584955.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01253,2023-06-18,3.1,827251.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01253,2023-08-22,6.4,1013172.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01253,2023-10-25,10.8,1169910.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01253,2023-12-29,16.1,1308000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2021-07-16,0.2,153370.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2021-09-28,0.7,216898.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2021-12-11,1.5,265645.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2022-02-22,2.6,306740.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2022-05-07,3.8,342946.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2022-07-20,5.3,375679.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2022-10-01,7.0,405780.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2022-12-14,8.9,433797.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2023-02-26,11.0,460111.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01254,2023-05-11,13.3,485000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01255,2022-11-18,26.1,299339.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01255,2022-12-14,73.9,846660.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01255,2023-01-09,100.0,1146000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01256,2024-03-28,16.1,84891.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01256,2024-06-06,50.0,263000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01256,2024-08-15,83.9,441108.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01256,2024-10-24,100.0,526000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01257,2021-04-19,3.4,87107.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01257,2021-06-26,10.9,277137.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01257,2021-09-02,20.9,530500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01257,2021-11-09,30.8,783862.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01257,2022-01-16,38.3,973892.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01257,2022-03-25,41.7,1061000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01258,2024-03-05,11.1,134111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01258,2024-05-07,35.2,425431.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01258,2024-07-09,64.8,781568.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01258,2024-09-10,88.9,1072888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01258,2024-11-12,100.0,1207000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01259,2024-02-03,5.6,56977.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01259,2024-04-06,17.9,181275.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01259,2024-06-07,34.3,347000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01259,2024-08-09,50.7,512724.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01259,2024-10-10,63.0,637022.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01259,2024-12-12,68.6,694000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2023-08-17,4.2,62723.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2023-10-22,13.2,196346.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2023-12-27,26.1,387104.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2024-03-02,41.7,618132.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2024-05-06,58.3,863867.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2024-07-11,73.9,1094895.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2024-09-15,86.8,1285654.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2024-11-20,95.8,1419276.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01260,2025-01-25,100.0,1482000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01261,2022-10-31,11.1,289777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01261,2023-01-09,35.2,919242.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01261,2023-03-20,64.8,1688757.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01261,2023-05-29,88.9,2318222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01261,2023-08-08,100.0,2608000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01262,2022-11-20,26.1,300123.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01262,2023-02-02,73.9,848876.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01262,2023-04-17,100.0,1149000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01263,2024-11-10,26.1,605993.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01263,2025-01-04,73.9,1714007.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01263,2025-02-28,100.0,2320000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01264,2023-01-15,26.1,668420.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01264,2023-03-21,73.9,1890579.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01264,2023-05-25,100.0,2559000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01265,2021-08-11,6.4,194305.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2021-10-18,20.2,615807.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2021-12-24,39.4,1200976.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2022-03-02,60.6,1849023.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2022-05-08,79.8,2434192.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2022-07-15,93.6,2855694.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01265,2022-09-21,100.0,3050000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01266,2024-12-27,3.4,157107.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2025-03-07,10.5,488777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2025-05-16,20.6,963799.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2025-07-25,33.2,1550517.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2025-10-03,47.0,2199500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2025-12-12,60.9,2848482.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2026-02-20,73.5,3435200.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2026-05-01,83.6,3910222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2026-07-10,90.7,4241892.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01266,2026-09-19,94.1,4399000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2024-04-20,0.8,251724.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2024-06-19,2.9,355992.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2024-08-18,5.9,435999.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2024-10-17,10.0,503448.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2024-12-16,14.9,562872.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2025-02-14,20.7,616596.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01267,2025-04-16,27.3,666000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01268,2024-07-30,16.1,40831.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01268,2024-10-04,50.0,126500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01268,2024-12-09,83.9,212168.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01268,2025-02-14,100.0,253000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01269,2022-06-27,18.6,34740.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01269,2022-08-18,52.8,98259.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01269,2022-10-09,71.4,133000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01270,2024-02-08,26.1,239001.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01270,2024-03-31,73.9,675998.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01270,2024-05-22,100.0,915000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01271,2024-02-20,26.1,708384.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01271,2024-05-04,73.9,2003615.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01271,2024-07-17,100.0,2712000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01272,2022-03-24,11.2,353767.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01272,2022-06-06,34.8,1096000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01272,2022-08-19,58.4,1838232.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01272,2022-11-02,69.6,2192000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01273,2024-03-01,14.0,28732.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01273,2024-03-22,39.6,81267.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01273,2024-04-12,53.6,110000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2021-05-05,10.8,207285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2021-07-09,21.6,414571.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2021-09-12,30.2,621857.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2021-11-17,30.2,829142.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2022-01-21,30.2,1036428.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2022-03-27,30.2,1243714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01274,2022-06-01,30.2,1451000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01275,2022-03-24,11.1,34222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01275,2022-05-23,35.2,108560.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01275,2022-07-22,64.8,199439.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01275,2022-09-20,88.9,273777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01275,2022-11-20,100.0,308000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01276,2023-08-20,6.4,240556.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2023-10-20,20.2,762389.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2023-12-20,39.4,1486847.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2024-02-19,60.6,2289152.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2024-04-20,79.8,3013610.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2024-06-20,93.6,3535443.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01276,2024-08-20,100.0,3776000.0,COMPLETED,SYNTHETIC
SYN-PRJ-01277,2022-06-19,2.4,70976.9,IN_PROGRESS,SYNTHETIC
